receiveRate,timestamp
60.0,22104.0
60.0,22204.0
62.5,22304.0
62.5,22404.0
62.5,22504.0
62.5,22604.0
62.5,22704.0
64.70587921142578,22804.0
64.70587921142578,22904.0
64.70587921142578,23004.0
64.70587921142578,23104.0
64.70587921142578,23204.0
64.70587921142578,23304.0
64.70587921142578,23404.0
64.70587921142578,23504.0
64.70587921142578,23604.0
64.70587921142578,23704.0
64.70587921142578,23804.0
64.70587921142578,23904.0
64.70587921142578,24004.0
64.70587921142578,24104.0
64.70587921142578,24204.0
60.0,24304.0
60.0,24404.0
60.0,24504.0
60.0,24604.0
60.0,24704.0
61.904762268066406,24804.0
61.904762268066406,24904.0
61.904762268066406,25004.0
61.904762268066406,25104.0
61.904762268066406,25204.0
63.6363639831543,25304.0
63.6363639831543,25404.0
63.6363639831543,25504.0
63.6363639831543,25604.0
63.6363639831543,25704.0
65.21739196777344,25804.0
65.21739196777344,25904.0
65.21739196777344,26004.0
65.21739196777344,26104.0
65.21739196777344,26204.0
66.66666412353516,26304.0
66.66666412353516,26404.0
66.66666412353516,26504.0
66.66666412353516,26604.0
66.66666412353516,26704.0
68.0,26804.0
68.0,26904.0
68.0,27004.0
68.0,27104.0
68.0,27204.0
69.23076629638672,27304.0
69.23076629638672,27404.0
69.23076629638672,27504.0
69.23076629638672,27604.0
69.23076629638672,27704.0
69.23076629638672,27804.0
69.23076629638672,27904.0
69.23076629638672,28004.0
69.23076629638672,28104.0
69.23076629638672,28204.0
67.85713958740234,28304.0
67.85713958740234,28404.0
67.85713958740234,28504.0
67.85713958740234,28604.0
67.85713958740234,28704.0
68.96551513671875,28804.0
68.96551513671875,28904.0
68.96551513671875,29004.0
68.96551513671875,29104.0
68.96551513671875,29204.0
68.96551513671875,29304.0
68.96551513671875,29404.0
68.96551513671875,29504.0
68.96551513671875,29604.0
68.96551513671875,29704.0
67.74193572998047,29804.0
67.74193572998047,29904.0
67.74193572998047,30004.0
67.74193572998047,30104.0
67.74193572998047,30204.0
68.75,30304.0
68.75,30404.0
68.75,30504.0
68.75,30604.0
68.75,30704.0
69.69696807861328,30804.0
69.69696807861328,30904.0
69.69696807861328,31004.0
69.69696807861328,31104.0
69.69696807861328,31204.0
70.5882339477539,31304.0
70.5882339477539,31404.0
70.5882339477539,31504.0
70.5882339477539,31604.0
70.5882339477539,31704.0
71.42857360839844,31804.0
71.42857360839844,31904.0
71.42857360839844,32004.0
71.42857360839844,32104.0
71.42857360839844,32204.0
72.22222137451172,32304.0
72.22222137451172,32404.0
72.22222137451172,32504.0
72.22222137451172,32604.0
72.22222137451172,32704.0
72.97297668457031,32804.0
72.97297668457031,32904.0
72.97297668457031,33004.0
72.97297668457031,33104.0
72.97297668457031,33204.0
73.68421173095703,33304.0
73.68421173095703,33404.0
73.68421173095703,33504.0
73.68421173095703,33604.0
73.68421173095703,33704.0
74.35897064208984,33804.0
74.35897064208984,33904.0
74.35897064208984,34004.0
74.35897064208984,34104.0
74.35897064208984,34204.0
74.35897064208984,34304.0
74.35897064208984,34404.0
74.35897064208984,34504.0
74.35897064208984,34604.0
74.35897064208984,34704.0
73.17073059082031,34804.0
73.17073059082031,34904.0
73.17073059082031,35004.0
73.17073059082031,35104.0
73.17073059082031,35204.0
73.17073059082031,35304.0
73.17073059082031,35404.0
73.17073059082031,35504.0
73.17073059082031,35604.0
73.17073059082031,35704.0
72.09302520751953,35804.0
72.09302520751953,35904.0
72.09302520751953,36004.0
72.09302520751953,36104.0
72.09302520751953,36204.0
72.7272720336914,36304.0
72.7272720336914,36404.0
72.7272720336914,36504.0
72.7272720336914,36604.0
72.7272720336914,36704.0
73.33333587646484,36804.0
73.33333587646484,36904.0
73.33333587646484,37004.0
73.33333587646484,37104.0
73.33333587646484,37204.0
73.91304016113281,37304.0
73.91304016113281,37404.0
73.91304016113281,37504.0
73.91304016113281,37604.0
73.91304016113281,37704.0
74.46808624267578,37804.0
74.46808624267578,37904.0
74.46808624267578,38004.0
74.46808624267578,38104.0
74.46808624267578,38204.0
75.0,38304.0
75.0,38404.0
75.0,38504.0
75.0,38604.0
75.0,38704.0
75.51020050048828,38804.0
75.51020050048828,38904.0
75.51020050048828,39004.0
75.51020050048828,39104.0
75.51020050048828,39204.0
76.0,39304.0
76.0,39404.0
76.0,39504.0
76.0,39604.0
76.0,39704.0
76.47058868408203,39804.0
76.47058868408203,39904.0
76.47058868408203,40004.0
76.47058868408203,40104.0
76.47058868408203,40204.0
76.92308044433594,40304.0
76.92308044433594,40404.0
76.92308044433594,40504.0
76.92308044433594,40604.0
76.92308044433594,40704.0
77.35848999023438,40804.0
77.35848999023438,40904.0
77.35848999023438,41004.0
77.35848999023438,41104.0
77.35848999023438,41204.0
77.77777862548828,41304.0
77.77777862548828,41404.0
77.77777862548828,41504.0
77.77777862548828,41604.0
77.77777862548828,41704.0
78.18181610107422,41804.0
78.18181610107422,41904.0
