receiveRate,timestamp
78.9473648071289,12605.0
78.9473648071289,12705.0
78.9473648071289,12805.0
78.9473648071289,12905.0
76.19047546386719,13005.0
76.19047546386719,13105.0
76.19047546386719,13205.0
76.19047546386719,13305.0
76.19047546386719,13405.0
77.2727279663086,13505.0
77.2727279663086,13605.0
77.2727279663086,13705.0
77.2727279663086,13805.0
77.2727279663086,13905.0
78.26087188720703,14005.0
78.26087188720703,14105.0
78.26087188720703,14205.0
78.26087188720703,14305.0
78.26087188720703,14405.0
79.16666412353516,14505.0
79.16666412353516,14605.0
79.16666412353516,14705.0
79.16666412353516,14805.0
79.16666412353516,14905.0
80.0,15005.0
80.0,15105.0
80.0,15205.0
80.0,15305.0
80.0,15405.0
80.76923370361328,15505.0
80.76923370361328,15605.0
